UMAP_1	UMAP_2	Highlight	cell_id
0.404057672	7.140430984	none	cell43021
2.829049816	9.1276651	none	cell43022
-4.890927801	8.445541915	none	cell43023
3.792241087	7.236385879	none	cell43024
2.035135259	5.299334106	none	cell43025
0.602928509	4.939554271	none	cell43026
0.11641555	3.912886199	none	cell43027
0.416997244	4.054071483	none	cell43028
-4.564026366	8.120249328	none	cell43029
5.732820024	5.973698673	none	cell43030
0.341457953	5.872252521	none	cell43031
2.706878891	6.632138309	none	cell43032
5.108324995	6.344973144	none	cell43033
3.121813526	6.394319591	none	cell43034
-3.306591997	8.525436935	none	cell43035
0.145369937	4.047725257	none	cell43036
1.050903549	5.142493305	none	cell43037
0.288973322	5.377457199	none	cell43038
-0.301673646	4.805348453	none	cell43039
1.468865266	6.064436016	none	cell43040
0.277025153	4.861869392	none	cell43041
-0.871864806	9.877318916	none	cell43042
0.720591297	5.659956035	none	cell43043
2.474396457	8.264695701	none	cell43044
1.221886506	3.824826774	none	cell43045
-0.332988265	5.307673988	none	cell43046
-4.214236746	8.982373771	none	cell43047
5.374454012	6.041592178	none	cell43048
2.867709865	7.071265277	none	cell43049
1.65406846	4.959600028	none	cell43050
1.686496248	7.38213068	none	cell43051
0.070340594	4.19894844	none	cell43052
0.790948739	4.044871387	none	cell43053
3.709830751	6.299453792	none	cell43054
-0.53585654	8.719984588	none	cell43055
0.801027407	4.065586147	none	cell43056
-1.338347445	6.597496089	none	cell43057
4.533969392	5.453887996	none	cell43058
-4.40180398	7.724136886	none	cell43059
-1.11056001	5.051923809	none	cell43060
5.195457449	6.330985126	none	cell43061
2.423078289	8.079223213	none	cell43062
-0.043495277	7.904463348	none	cell43063
4.959722986	6.313674983	none	cell43064
-1.713963161	4.700799522	none	cell43065
2.590533008	7.565851268	none	cell43066
0.958561053	8.240027008	none	cell43067
-4.424886237	7.532610473	none	cell43068
-4.329748402	7.070200977	none	cell43069
1.397346725	7.067769584	none	cell43070
3.444344988	7.653208789	none	cell43071
2.329924812	4.516574916	none	cell43072
0.600234201	4.577826557	none	cell43073
2.650187006	6.377318439	none	cell43074
5.57321166	5.562734661	none	cell43075
1.606100788	4.970445213	none	cell43076
-1.055895875	7.681223449	none	cell43077
1.091861477	4.095235881	none	cell43078
1.741852035	5.89700037	none	cell43079
4.457751264	6.551016864	none	cell43080
3.99817132	5.739686546	none	cell43081
-5.62221242	0.482209262	Epithelials	cell43082
3.01204442	7.175380763	none	cell43083
1.486617436	6.639241752	none	cell43084
2.910989275	7.58964878	none	cell43085
3.806676855	6.36379343	none	cell43086
5.183871259	6.308683929	none	cell43087
0.620904972	3.712748107	none	cell43088
-0.676000069	9.299272117	none	cell43089
-4.061469326	10.03757339	none	cell43090
3.092349758	7.705703315	none	cell43091
4.826565733	6.19339138	none	cell43092
8.769014349	-7.233054581	none	cell43093
-5.534425268	9.806852874	none	cell43094
4.777382364	8.122355041	none	cell43095
-1.360908041	4.046020565	none	cell43096
3.940656652	6.986427841	none	cell43097
4.123503675	6.60744482	none	cell43098
-0.327772109	6.105228481	none	cell43099
-1.907638679	9.108752784	none	cell43100
2.424530735	7.628531513	none	cell43101
1.28229629	4.039038715	none	cell43102
1.917730322	4.856865463	none	cell43103
4.567556371	6.526912746	none	cell43104
3.108354797	8.142220077	none	cell43105
1.382994642	6.481905994	none	cell43106
4.115551939	6.907097396	none	cell43107
1.154463997	4.308804092	none	cell43108
-5.383635054	9.134255943	none	cell43109
0.168455233	3.823665676	none	cell43110
0.052424421	4.999494609	none	cell43111
0.015985837	5.648196277	none	cell43112
2.040237894	5.426602897	none	cell43113
2.897569647	6.40995985	none	cell43114
1.449041953	6.806569156	none	cell43115
3.773938646	8.166868743	none	cell43116
0.803101649	4.033897933	none	cell43117
2.377540579	8.47164875	none	cell43118
-0.004817853	9.412169036	none	cell43119
-0.183039809	5.999489841	none	cell43120
0.889953246	3.951777038	none	cell43121
3.254158725	8.044091758	none	cell43122
5.106030454	5.549138603	none	cell43123
-1.298707674	8.856667098	none	cell43124
1.572179546	5.472631034	none	cell43125
3.70311593	7.035417613	none	cell43126
2.264315118	6.075479087	none	cell43127
4.276043882	8.585880813	none	cell43128
1.699882736	9.541987953	none	cell43129
-3.745450745	9.283046302	none	cell43130
-3.083681593	5.078959999	none	cell43131
4.872959604	6.657862243	none	cell43132
2.142960777	7.252066192	none	cell43133
1.959419479	7.114643154	none	cell43134
4.017390718	5.648264465	none	cell43135
5.608376493	5.96209484	none	cell43136
-0.148123229	7.989409027	none	cell43137
5.192276945	6.496484813	none	cell43138
-2.277491222	5.138653335	none	cell43139
2.196559658	5.93946844	none	cell43140
-2.102666746	6.506931362	none	cell43141
4.281905164	6.561750946	none	cell43142
3.984889497	7.740082321	none	cell43143
3.174590816	6.98474842	none	cell43144
-5.181530009	8.707221565	none	cell43145
3.133268585	7.755644378	none	cell43146
5.247263899	6.330415782	none	cell43147
1.023372879	7.96114212	none	cell43148
4.445658674	6.875446853	none	cell43149
0.911831488	4.400875148	none	cell43150
4.395731439	7.534583625	none	cell43151
1.288183322	3.9827252	none	cell43152
-5.18864728	9.966666755	none	cell43153
4.564761629	6.148498592	none	cell43154
1.91267847	5.530448017	none	cell43155
-0.233146826	5.164723453	none	cell43156
5.259473314	5.879798469	none	cell43157
2.857856979	7.634391365	none	cell43158
2.913994779	7.422631797	none	cell43159
2.040591707	5.008889732	none	cell43160
-1.320799599	8.621585426	none	cell43161
3.049751272	6.264204559	none	cell43162
-0.840056548	8.702851829	none	cell43163
-0.361288904	5.225451049	none	cell43164
5.623314848	6.034547862	none	cell43165
-0.758043508	4.463432846	none	cell43166
0.909457197	3.909514007	none	cell43167
0.046596726	4.110927638	none	cell43168
1.175504913	4.184937057	none	cell43169
4.80783843	6.390734729	none	cell43170
2.625320663	7.61542469	none	cell43171
-0.251507732	5.17814928	none	cell43172
2.30293869	5.378209648	none	cell43173
0.104241689	4.659903106	none	cell43174
0.080306371	4.902127799	none	cell43175
4.249502172	6.461433944	none	cell43176
1.800665846	6.014586505	none	cell43177
5.453176489	6.182318267	none	cell43178
1.300228705	6.350147304	none	cell43179
1.744473209	5.316605148	none	cell43180
-1.949673901	6.801310596	none	cell43181
-6.020165453	0.737277445	Epithelials	cell43182
0.605850567	6.834292945	none	cell43183
0.946381917	5.386337337	none	cell43184
-2.292580853	8.704364356	none	cell43185
-0.275194655	5.433734474	none	cell43186
4.623935213	6.63927227	none	cell43187
3.243652572	7.649323997	none	cell43188
-0.421323499	5.522034702	none	cell43189
2.949481716	7.429031906	none	cell43190
-4.066886196	8.422048149	none	cell43191
3.263006916	7.135224876	none	cell43192
2.023222198	6.014393386	none	cell43193
5.812636842	6.027839717	none	cell43194
0.971715321	4.291011867	none	cell43195
3.125016203	5.824528751	none	cell43196
-5.466049681	8.674815711	none	cell43197
-1.317045937	6.541136321	none	cell43198
0.334195842	7.70980936	none	cell43199
3.341865053	5.777039108	none	cell43200
0.173691919	3.997094211	none	cell43201
2.222440233	7.604075489	none	cell43202
-0.099558065	4.955733833	none	cell43203
-5.895213614	9.744502601	none	cell43204
5.778443327	5.991661605	none	cell43205
1.75125288	7.604553756	none	cell43206
-2.723307381	8.224833068	none	cell43207
3.978976717	6.447814998	none	cell43208
-4.983805666	10.01393658	none	cell43209
2.919444074	8.726854858	none	cell43210
4.447485437	5.608318862	none	cell43211
1.974554052	6.415766296	none	cell43212
-1.015661607	8.125862655	none	cell43213
0.296076586	6.133030948	none	cell43214
0.872548213	9.716697273	none	cell43215
0.020145824	4.345260677	none	cell43216
1.643286934	5.128517684	none	cell43217
1.771639337	7.07362133	none	cell43218
-0.233819122	4.940247592	none	cell43219
-4.636494646	8.992656288	none	cell43220
-1.313006828	3.614412603	none	cell43221
-0.848402808	8.997446594	none	cell43222
4.57135581	6.531704006	none	cell43223
1.295601716	7.146403846	none	cell43224
1.346742859	6.841449317	none	cell43225
-0.551405931	7.948817787	none	cell43226
3.116605034	6.156357822	none	cell43227
2.691271057	6.172447261	none	cell43228
0.444061091	6.152884063	none	cell43229
-0.702000598	4.830789623	none	cell43230
-0.310487545	8.60513359	none	cell43231
-1.969939003	9.543980178	none	cell43232
2.209014883	5.736869392	none	cell43233
3.024117937	6.837793407	none	cell43234
4.158119192	6.847067413	none	cell43235
4.07752656	8.713100967	none	cell43236
4.86513566	6.343317089	none	cell43237
-5.945419798	9.263221321	none	cell43238
3.096554508	6.724528846	none	cell43239
5.064223756	6.324579772	none	cell43240
-5.285123358	9.262518463	none	cell43241
-2.729299794	8.728549537	none	cell43242
1.825650921	6.441610393	none	cell43243
4.967260351	6.486302432	none	cell43244
4.30682229	5.662649688	none	cell43245
0.117721309	3.728440818	none	cell43246
3.431563844	5.837725219	none	cell43247
1.978133669	8.147075233	none	cell43248
4.984474649	6.291880187	none	cell43249
-0.279512907	5.149476108	none	cell43250
4.341825952	6.031719264	none	cell43251
-0.244772161	4.877600727	none	cell43252
0.854242553	3.728271541	none	cell43253
5.29753541	5.579847393	none	cell43254
-1.605549941	6.632856426	none	cell43255
0.200243165	5.688216743	none	cell43256
4.264286508	8.53989273	none	cell43257
2.761473646	6.950902996	none	cell43258
-4.525152693	10.08295399	none	cell43259
3.062705984	8.231207427	none	cell43260
1.401850214	6.91564804	none	cell43261
3.41054677	8.163175163	none	cell43262
4.096159925	7.017709312	none	cell43263
1.056379308	3.851498661	none	cell43264
0.848288526	3.786523876	none	cell43265
3.576508751	8.549723205	none	cell43266
-5.842558394	9.701718864	none	cell43267
0.281744351	3.929537353	none	cell43268
4.880372514	5.843018588	none	cell43269
-1.260489652	5.046468791	none	cell43270
-1.556085716	8.716901359	none	cell43271
-4.969629298	7.915793952	none	cell43272
4.683064928	5.825704154	none	cell43273
-0.425612329	7.784591255	none	cell43274
-3.157321225	8.656282958	none	cell43275
5.658377161	6.086265621	none	cell43276
-0.679591576	8.920715866	none	cell43277
3.081402292	7.35696083	none	cell43278
3.425457229	7.648971614	none	cell43279
1.715438594	4.433291969	none	cell43280
1.765174141	6.385249195	none	cell43281
4.977387418	6.329684791	none	cell43282
3.094371309	7.991849479	none	cell43283
5.61080121	6.039436874	none	cell43284
3.992194166	7.925690231	none	cell43285
1.545738091	4.949557838	none	cell43286
4.706049432	6.110495624	none	cell43287
1.906490554	5.07029396	none	cell43288
-2.070004473	5.334236679	none	cell43289
-0.06839485	4.680662212	none	cell43290
1.479371299	4.199171123	none	cell43291
0.280124178	5.854874191	none	cell43292
2.510612716	6.843240795	none	cell43293
4.000733843	7.731794891	none	cell43294
4.212976923	6.637238082	none	cell43295
0.715137472	3.877624092	none	cell43296
-0.164031381	7.372125682	none	cell43297
5.185260286	6.367713508	none	cell43298
1.898448696	6.141713199	none	cell43299
0.140084197	3.827157554	none	cell43300
-1.336855779	4.153578815	none	cell43301
5.171364774	6.16430622	none	cell43302
-0.29632252	9.059879837	none	cell43303
1.519860854	4.22438198	none	cell43304
3.096420278	7.465539989	none	cell43305
4.327432623	7.014042434	none	cell43306
0.707141866	4.289929923	none	cell43307
-0.132903288	8.720534858	none	cell43308
-0.103008161	5.251095352	none	cell43309
3.489242067	8.556652603	none	cell43310
3.380844583	6.946785984	none	cell43311
0.510768404	4.949347553	none	cell43312
-2.379086981	8.833687362	none	cell43313
0.161512305	7.932758865	none	cell43314
-3.399979124	9.178185996	none	cell43315
4.786308279	6.500276145	none	cell43316
-5.64606143	9.16464096	none	cell43317
1.637468805	4.822808322	none	cell43318
5.212421884	5.907291946	none	cell43319
-5.582742701	0.49825078	Epithelials	cell43320
-4.289722929	9.245181617	none	cell43321
2.207719078	5.2701655	none	cell43322
0.046276053	7.55046564	none	cell43323
1.52800869	4.890891609	none	cell43324
0.0469233	5.682118949	none	cell43325
0.348447075	4.646919784	none	cell43326
-2.08608831	8.855105934	none	cell43327
1.490001073	6.903282222	none	cell43328
-0.873788247	7.965536651	none	cell43329
1.850937357	5.27716547	none	cell43330
-2.672090779	5.583637294	none	cell43331
-0.582301448	9.126158294	none	cell43332
1.192750802	4.477248249	none	cell43333
-0.211649532	4.701814231	none	cell43334
4.000786295	7.301577148	none	cell43335
2.53199934	7.103758392	none	cell43336
4.607182493	8.34948307	none	cell43337
-6.116086493	9.540120658	none	cell43338
-5.342736731	8.601563034	none	cell43339
-0.439794677	7.519836006	none	cell43340
-0.400501106	8.275462684	none	cell43341
1.694245805	8.258226928	none	cell43342
-0.288374493	8.548641738	none	cell43343
2.905576934	7.999387321	none	cell43344
-5.770307551	9.533425865	none	cell43345
1.030235758	8.299760398	none	cell43346
-1.136242161	4.042975006	none	cell43347
4.161369791	7.13175827	none	cell43348
2.404043188	6.384036121	none	cell43349
-3.734149704	8.680127677	none	cell43350
2.223715057	7.570499477	none	cell43351
0.371483018	4.209680137	none	cell43352
-2.701244126	8.820290145	none	cell43353
2.050989141	5.54152399	none	cell43354
1.64856719	6.476460037	none	cell43355
-0.798000554	6.062525806	none	cell43356
3.000588169	7.859804687	none	cell43357
-1.314850519	6.525083122	none	cell43358
0.153774609	7.308439788	none	cell43359
4.665392866	6.906094131	none	cell43360
4.254600038	6.479315338	none	cell43361
-1.387972603	9.029258308	none	cell43362
-0.474734547	5.369870243	none	cell43363
1.702877988	6.173622665	none	cell43364
3.594831934	7.280349788	none	cell43365
-0.174156825	5.057836589	none	cell43366
-0.124039868	4.735587177	none	cell43367
2.745678892	5.928964672	none	cell43368
4.178911676	7.624924716	none	cell43369
0.07315736	4.444306907	none	cell43370
1.933192243	6.706366596	none	cell43371
1.840664854	8.380964813	none	cell43372
1.768105735	8.816656646	none	cell43373
-1.120452056	9.047216949	none	cell43374
1.557494034	5.410088119	none	cell43375
1.878475418	8.280949172	none	cell43376
0.267754068	6.692626533	none	cell43377
-4.348686705	7.665222702	none	cell43378
0.405200352	5.29739767	none	cell43379
-1.233567129	3.949002323	none	cell43380
0.790135135	4.218003807	none	cell43381
1.057837	8.27263504	none	cell43382
-5.507913122	9.774788436	none	cell43383
2.65257596	8.050329742	none	cell43384
-0.76337404	7.134524402	none	cell43385
0.822410097	3.685785827	none	cell43386
1.345949521	4.564610538	none	cell43387
-5.86283351	9.80851799	none	cell43388
0.29311954	4.537965354	none	cell43389
2.187353124	6.776996192	none	cell43390
3.109365692	7.865738449	none	cell43391
0.870166292	7.193079528	none	cell43392
4.449341764	6.579056797	none	cell43393
-5.129499922	9.876475868	none	cell43394
2.85452198	8.104575691	none	cell43395
-4.807840834	8.54188591	none	cell43396
4.849916925	7.03644186	none	cell43397
2.156398763	5.291184959	none	cell43398
-2.83856226	8.220539627	none	cell43399
-0.108240167	4.287617263	none	cell43400
-1.321650694	5.290482101	none	cell43401
1.754286995	6.086624202	none	cell43402
1.174133768	4.174918231	none	cell43403
1.917191972	5.126454887	none	cell43404
-0.129584695	5.715905723	none	cell43405
0.999678602	3.92817789	none	cell43406
-0.400953526	4.778395233	none	cell43407
0.275980224	3.591908512	none	cell43408
-0.51474225	6.441431102	none	cell43409
-1.7362038	6.854764518	none	cell43410
5.145355215	6.407365856	none	cell43411
2.555568447	8.246966896	none	cell43412
1.540231218	4.715126094	none	cell43413
-0.120485718	6.025569496	none	cell43414
-0.910674463	6.491527614	none	cell43415
-2.663382063	8.091246185	none	cell43416
-1.113425622	4.950170574	none	cell43417
-5.577189455	9.608239707	none	cell43418
-5.108826647	8.591642913	none	cell43419
