gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
EFNA3	14576.038726383878	2.0178795527799207	0.11496804871972625	6.159996093938722e-70	2.477723919068222e-68
EGF	4581.4230071206075	5.469707110623789	0.40315857484684653	3.5515631088104017e-43	5.47411349387341e-42
EGFEM1P	1966.0081421517114	2.6225314304080882	0.35120247349982486	4.19133902833487e-15	1.6615875821218614e-14
EGFL6	2078.5079669603615	3.1491550120955036	0.3028908980905376	4.265705322572101e-27	3.1820046480608087e-26
ELAVL2	412.10011591457356	2.7377367780416635	0.3807657230140601	2.6302194341025742e-14	9.948189998411765e-14
ELAVL3	175.32804755329795	2.1519911799897598	0.41119335721612277	8.682788770456655e-9	2.3126431610641457e-8
ELFN2	35286.90866546501	2.2783887920031565	0.2026055151575179	2.300003251319704e-30	1.9946031270572297e-29
EMX1	4111.871583230951	2.7709321733331262	0.21083134490023853	8.138650142127849e-41	1.1399667315773736e-39
EN1	148.95018561971332	3.240395241686012	0.8891297473584195	2.9365227903308825e-6	6.474754422886101e-6
ENPP6	2683.3071212103932	2.1423368656705297	0.22518687001623483	1.7064134974658266e-22	1.0106357105069915e-21
EPHA10	5471.074947794691	3.1747272139371896	0.2849312846469572	1.2178204344256903e-30	1.071349633638039e-29
EPHA5	197.64918701225665	2.1120960922325085	0.8330951574706733	2.0532204014225687e-4	3.8500015255193835e-4
EPHB2	34682.64258856026	2.1634786457314217	0.15025621307854625	5.566141009752503e-48	1.0345961440285439e-46
EPHX4	1096.9267150279443	2.743236552593014	0.2775878107166192	2.2090485539536042e-24	1.441920179923722e-23
EPPK1	53072.590066165765	2.600791668303051	0.16616266792787665	2.0800849492965012e-56	5.2268504321687696e-55
EPR1	34830.25648708644	3.0065217216535536	0.12023376488900767	1.2541155613201188e-139	3.144346404576498e-137
EPS8L3	57099.62899216428	3.470905628158324	0.2220296303750465	3.437272287431696e-57	8.946026432052621e-56
ERC2	1694.7848946542151	3.236635386561519	0.3270361167386668	5.892913050071875e-25	3.95636962138863e-24
ERCC6L	6912.724834966642	2.444286832321293	0.106769690005319	4.768847065945437e-117	6.443654733117294e-115
ERVFRD-1	1118.9103785853586	-2.265769129335868	0.20525034459750463	2.3409623094941164e-29	1.9399123949223187e-28
ERVV-2	41.31982856335216	5.0998262740971185	1.3390310383312714	1.1540194719774795e-6	2.626898959464524e-6
ESM1	40219.20029778333	3.582341717933883	0.14619450278179333	8.499921378704307e-135	1.8442377491390642e-132
ESR1	115556.39573343574	-2.011362214258873	0.13446386035678093	1.420584360188406e-51	3.0212522231528166e-50
EVPL	15781.864972842057	2.646763390008242	0.2593150221038768	1.0170705701073902e-25	7.052918689143595e-25
EVX1	327.43105771118934	6.710393871697092	0.5610618333069723	2.4049473008695933e-34	2.5031197345074896e-33
EXO1	16470.68487560096	3.2200310482301187	0.11998646377693284	1.5718757964083636e-160	5.720867313863665e-158
EXTL1	1416.841448325795	2.8157053351764225	0.29443026437174613	4.281930094369135e-23	2.6113987183632306e-22
EYA1	1169.6894801371168	3.5189336711395325	0.40377362003393863	2.5173712103641797e-20	1.3259682857578832e-19
FABP6	1012.3912452811453	5.398098572406785	0.5640511816405192	4.3895754014912773e-23	2.6741568286892733e-22
FAM101A	3911.597315717732	3.2110585922054775	0.3053551495036745	1.051217043171297e-27	8.098570358197446e-27
FAM111B	31335.943994536632	2.0951726453265587	0.12288040541124864	3.7680643107842096e-66	1.3347938959630407e-64
FAM131C	1133.1915952821337	2.2185096752060085	0.33164123294721676	1.5938302758552697e-12	5.400928093508659e-12
FAM133A	10874.47060413149	5.090193471613189	0.3003661616553265	8.680920770989788e-66	3.0322751888140027e-64
FAM138E	4.624601833652523	2.0078443732840547	1.9648094987113682	0.004615896433067177	0.007471858178777679
FAM163B	12009.45233186791	-2.332566500777824	0.22302223479542957	1.1777658588150812e-26	8.600740001347026e-26
FAM178B	1489.5142175741555	4.687753749617918	0.45504963249217295	1.1998401195527548e-26	8.759104593240994e-26
FAM180A	26570.876259992838	-2.5473855026605587	0.1839134684645966	8.842686360614893e-45	1.446955893598804e-43
FAM183A	1326.6334100878025	2.5854823206706286	0.3527479753413662	1.2442713320284679e-14	4.7970241939556433e-14
FAM24A	5.336264447274716	2.820973098879028	1.429727458675922	3.94485750373683e-4	7.191445271596507e-4
FAM40B	13099.798206616451	2.4886292353103214	0.12575486180753379	2.9680150162551434e-88	2.0543944429999172e-86
FAM47A	10.041148967196273	26.23864597399522	1.5150757466233105	1.5800757448227255e-67	5.883565871604753e-66
FAM54A	6872.9187969387285	2.2437788998803687	0.10598948084598056	1.9438669719097334e-100	1.9408565584576606e-98
FAM57B	1084.1598434522075	2.2958017574124145	0.2207109581728785	2.2076316739648115e-26	1.5920488566000628e-25
FAM5C	1398.8095463641137	5.493905325209605	0.6294546556476172	1.0344545892930812e-19	5.278712756082853e-19
FAM64A	3974.58575175509	2.357837768649953	0.17364331427420174	4.9417827810729776e-43	7.585804656796718e-42
FAM65C	82067.30417857187	-2.370781311822219	0.13713139288248485	5.416739415134556e-68	2.0371454150418542e-66
FAM72A	1602.171835459602	2.0612376117435427	0.15028248035153705	8.477804936721625e-44	1.3396475377949822e-42
FAM72D	4134.910072591737	2.5226098645207093	0.10808734758427732	1.3893241853071426e-121	2.1040335732520588e-119
FAM74A1	13.759491527300261	-2.415054896061208	1.55764246202306	0.0013124298543234542	0.0022618941161543374
FAM75C2	200.69259869854886	3.817104457568661	0.7688753966640391	6.139995195791416e-9	1.651358660226857e-8
FAM75D1	64.88808634197505	28.808847664328123	1.366517475552045	4.602898895905965e-99	4.43865015325291e-97
FAM75D5	19.224953363136887	2.0293880126184614	1.2412972217324534	0.0016825110523719486	0.0028705475500357645
FAM81A	4094.009270529827	2.1442438750711705	0.16538242281433593	1.9865228780012342e-39	2.6244665539869933e-38
FAM83D	53511.380309584354	2.381980045481284	0.11384095786815754	3.0779674625051887e-98	2.8700138756789084e-96
FAM83F	14137.171109929308	-2.655889716191666	0.29330595670265014	7.131493596523153e-21	3.875774398014089e-20
FATE1	760.398815774712	2.7246279404283356	0.35789431946758504	1.1459545801736277e-15	4.680265176763422e-15
FBN3	15463.406510716806	3.0038026758987173	0.23255017645366283	8.648537884943789e-40	1.1637105389013512e-38
FBP1	2590546.0169652523	-2.1234193893457243	0.11757150402630263	7.134255886515511e-74	3.181511543067639e-72
FBXO43	8565.109960628657	3.0123448411879195	0.11056859265509313	4.530041668874261e-165	1.7624205216922016e-162
FBXW10	20497.804240799887	2.57989760533331	0.17748145397394072	4.777061844682357e-49	9.276626551226969e-48
FCN2	132948.646080176	-3.73303232035019	0.21908319704204648	2.4756561410835567e-67	9.157898495664009e-66
FCN3	422418.44824560534	-3.540839557637008	0.17298790687311302	2.7861577415939903e-95	2.390480967264958e-93
FER1L6	8183.50952687754	5.020107820865161	0.401516235083614	2.396048052948603e-37	2.8758949103609162e-36
FER1L6-AS1	14.85982646717943	26.599347711556867	1.0675101092144206	2.1996847313981084e-137	5.1704047879164913e-135
FERMT1	23151.873240158908	2.602876583920501	0.18002633459941933	1.4185616513696762e-48	2.6989750137568924e-47
FEZF1	235.1731539842239	4.332502591853207	0.7264801533665064	2.3037461115276145e-11	7.284757708326881e-11
FEZF2	5.408700374707361	24.972942783562164	2.8748411814840105	1.811961570491528e-18	8.638688535419676e-18
FGF12	10390.2603122276	2.1880258708587057	0.14460611048171843	1.0701556467619372e-52	2.3721082680926436e-51
FGF23	13111.0527761996	-2.2787158788403747	0.3706243887626299	4.970951746189362e-11	1.540155514935644e-10
FIBCD1	590.6543393866949	4.358256297066388	0.49312411293554265	9.665659183845082e-21	5.2116033329382144e-20
FLJ22184	8708.116003726842	2.2610616135048285	0.1618387379406298	2.3544779632609526e-45	3.9244731732245665e-44
FLJ23152	2701.436125210468	3.0114891426469907	0.2967843601137611	7.997592037603556e-26	5.578536764405695e-25
FLJ25758	24.436351498390682	27.464392094473546	1.2717061786302644	8.33781745366964e-104	8.959183373431212e-102
FLJ26245	29.111048941006143	27.70267545440994	1.4347076812584212	1.9130854646345574e-83	1.1667236083642916e-81
FLJ32063	18.44864766846254	4.573194981922797	1.2862991325183586	2.6696666945691995e-6	5.901354718157719e-6
FLJ36000	303.2023324793381	9.913697230086798	0.8834243130361931	2.6662867584286303e-32	2.5279311220143715e-31
FLJ39080	784.6766657838195	4.267191888852804	0.41854649951079337	1.8615136945707634e-26	1.34459207804063e-25
FLJ41649	23.46614861484366	4.335553265449311	1.4321946257650227	1.3981866505175558e-5	2.9065022357373237e-5
FLJ45974	3786.518043799983	5.070165315367336	0.4570546164545204	4.459012253303159e-30	3.834512633223544e-29
FLJ46257	206.68570495101756	29.40816080173094	0.6815827876199196	0	0
FLNC	57664.91407420555	2.3273975603191075	0.19369499343928007	2.713324959399532e-34	2.8111192703788083e-33
FMN2	674.3576978333581	2.377226781692992	0.48726423096691684	4.5595155091590446e-8	1.1539419859149152e-7
FMO1	16748.571328960512	2.2471368698899323	0.2051245007054436	5.993577670486542e-29	4.878971144824271e-28
FMO9P	67.62000238050739	28.34561485972607	0.9320957027070497	1.6226821518640775e-203	1.2626145778211348e-200
FOLH1B	44353.99660345523	-2.1440253324887353	0.20161154119710128	2.0027380605532382e-27	1.5226342431396165e-26
FOXG1	214.8184971661656	3.5176992601988606	1.1161115567910533	1.2438833644191074e-5	2.5974669737291466e-5
FOXJ1	4908.975527114325	2.035491279193692	0.2753875652418931	1.1101362631097386e-14	4.289422050868365e-14
FOXN4	22651.373444157267	2.001336052173899	0.2499552637019892	9.387564979612589e-17	4.091759779118371e-16
FOXR2	24.272207145024836	2.4519885823622456	1.8642116421950816	0.001921481678261197	0.003256398222357805
FOXS1	7094.763117952122	2.2188502856823327	0.1768406129760635	4.139446251877459e-37	4.9032338411346384e-36
FREM2	70413.03939223221	-2.7396457337006157	0.28513607496348065	3.292229619258407e-23	2.023125309329138e-22
FRG2	54.52263015156243	3.0716514757057074	1.092630944872505	4.374409315533284e-5	8.712909012711497e-5
FSHR	65.3683552546018	-2.0969652913325647	0.893116369532553	3.31028906771802e-4	6.081800424446923e-4
FSTL4	4828.157259994566	3.1745690612210855	0.24215179290380084	4.4263797608487347e-41	6.254305529339493e-40
FSTL5	7297.4504979462135	3.4730076765849422	0.4659448116340151	8.910655408358132e-16	3.659791395879163e-15
FTHL17	36.68075710283	27.96585407944904	1.413215351416321	1.5486200694284775e-87	1.0449316587053072e-85
FUT2	10282.058282054906	2.4697557871412075	0.17549782521485996	4.479307873500516e-46	7.657241073146905e-45
FXYD3	11504.004699079216	3.3833339003726346	0.2639197833988049	1.2213740894639287e-39	1.626936619170812e-38
GAB4	79.7498192029378	2.2557171368604148	1.140564950185717	6.525671491600606e-4	0.001161841385576516
GABRA2	1895.3871618286687	4.715659674479606	0.6380434781098108	2.128294561432083e-15	8.565180449209015e-15
GABRA3	1668.7693572562418	6.033833696624081	0.6789841219101683	3.027073319659209e-20	1.5862960858827229e-19
GABRA5	1757.5845646843252	-3.2851552569741234	0.5680381422107734	1.010274626641305e-10	3.0744230546407346e-10
GABRD	8407.12465405068	3.426283459056401	0.1776868124820619	6.210536304797677e-85	3.947626808950974e-83
GABRG2	1219.0801510665688	7.2866440741400185	0.7448834245258126	2.986420009382612e-24	1.938123885870539e-23
GABRQ	263.5402271716666	5.024674688131494	0.5543665208579113	3.2809000173817435e-21	1.817219167702971e-20
GABRR3	574.4219697320597	2.453878430899176	0.45554398461288786	3.3713096174620246e-9	9.208764255904925e-9
GAD1	4442.979806414556	3.7415960306647453	0.2712514631946686	1.7029639995234094e-45	2.8506960422289116e-44
GAD2	10.712672454893324	2.3186370314097298	1.9871496441479692	0.0027406451219133643	0.004563696935722461
GAGE1	335.3091013941593	9.623238442294745	1.100350829751609	2.7767343004234467e-21	1.5444172908320207e-20
GAGE12C	304.5749886748654	29.899091429179048	1.2299736538449613	5.838297791698541e-131	1.097843247247313e-128
GAGE12D	304.5749886748654	29.899091429179048	1.2299736538449613	5.838297791698541e-131	1.097843247247313e-128
GAGE12E	304.5749886748654	29.899091429179048	1.2299736538449613	5.838297791698541e-131	1.097843247247313e-128
GAGE12H	304.5749886748654	29.899091429179048	1.2299736538449613	5.838297791698541e-131	1.097843247247313e-128
GAGE12I	5.760450545596869	3.147312720526091	2.0741250044696935	7.793141242402968e-4	0.0013764263629838993
GAGE12J	487.79148187425005	29.954089873331867	0.8296330159374441	6.908897746653013e-286	1.732214196146947e-282
GAGE13	3.107128401218839	2.327702123998738	1.7785723042014305	0.0021881844814736	0.003683155514281052
GAGE2A	261.2590988201501	9.91160337388968	1.1104357941989604	4.4633712439103395e-22	2.5824608235599183e-21
GAGE2B	24.267245170794908	27.456465550368733	1.3045083253046121	1.0403605069552995e-98	9.863754134221148e-97
GAGE2C	20.183610388165413	7.498084727346139	1.0590689418398365	2.1486371981058748e-14	8.166413740148066e-14
GAGE2D	4.702874882212318	2.653702039368429	1.8803500957929267	0.0013664185105244158	0.002352245475281007
GAGE2E	23.577773119872713	27.458296164963148	1.0563163742363701	2.470626861200579e-149	7.335486200393561e-147
GAGE4	5.769530040753263	3.1506767810919705	2.074583543196278	7.757328194018796e-4	0.0013704228505287256
GAGE5	5.769530040753263	3.1506767810919705	2.074583543196278	7.757328194018796e-4	0.0013704228505287256
GAGE7	5.011246305604415	2.6197417227109465	2.044009804982119	0.001743825165217394	0.002970439711114252
GAGE8	23.621094010614787	8.269634177282406	1.082530522454551	1.3327143369558036e-16	5.751137696195775e-16
GALNT13	1742.7065091926236	2.1433244040661776	0.26450548423960435	4.5200933926818566e-17	2.0077934528713797e-16
GALNT5	1221.7541700579768	2.359624165302224	0.3793271275422529	3.034935468415401e-11	9.523476407285984e-11
GAP43	1250.202460024719	2.0359020832702694	0.3090105562591307	3.045774716645848e-12	1.0144340440016762e-11
GAST	290.4997889004612	5.338810582824136	0.9532455403134199	3.9212809789132785e-10	1.1437914334175041e-9
GBA3	284953.20949951245	-2.040300624504696	0.15664851346776945	9.00200388843022e-40	1.2098285749995705e-38
GBX2	77.68153790046158	2.5686866428254516	0.6576721970133546	2.238632745619254e-6	4.9836965178471255e-6
GCG	91.21706392834403	5.267937832680204	0.9224088228129266	2.0424000597399543e-10	6.082454447410858e-10
GCM1	830.6814900947965	2.200077900704367	0.3007085201471481	1.9792602464902088e-14	7.540436849915846e-14
GCNT3	21680.411806977278	2.857167546451515	0.22948379414427406	4.86812174476804e-37	5.748255738916317e-36
GDF1	1319.0822794958206	2.663942252480477	0.2816888155298911	1.6496171620179028e-22	9.78024468232632e-22
GDF2	39082.2579098017	-3.8214058577945	0.3562293165721121	4.8969834680818873e-29	4.003638839031442e-28
GDF5	136.57283274837803	2.1934100434070976	0.565566644599179	3.226708573633445e-6	7.0910283369729925e-6
GFRA4	4.945667499675238	3.625772548577875	1.8178811760516114	2.281302972224883e-4	4.25998026880623e-4
GH2	7.23463953954739	25.777966099314792	1.602282267755945	1.4622718614267915e-58	3.994693045168953e-57
GHR	680624.1686554501	-2.097174432870886	0.1168656116982262	5.731746594462135e-73	2.4920397284015047e-71
GHRHR	4683.7639499374145	2.730671766544529	0.3167394690642077	2.927831228709096e-19	1.4574566881937073e-18
GINS1	29689.82059890256	2.3422443925544814	0.09943207115226707	1.0802079832427688e-123	1.7045379819491664e-121
GIP	144.8383466229107	7.318593964633728	0.9606609873595552	4.879975496651227e-16	2.0350516925140444e-15
GJA10	532.5475565540528	6.679419288804527	0.8014335563446661	2.759533037234568e-18	1.3037869134254193e-17
GJB6	1020.6175402960798	2.730312373164419	0.4281475397777713	6.9345356576549e-12	2.2592809286021196e-11
GLB1L3	3329.226801532116	4.467324707279321	0.4230054479595063	5.483332414049453e-28	4.278402348652347e-27
GLDN	13167.062139394318	2.80096327767191	0.2089881760438123	2.3691889234267796e-42	3.5404468912003495e-41
GLP1R	609.8763527242938	4.146953084399712	0.5366252987900936	8.812159162471225e-17	3.8521187815025795e-16
GLRA3	124.36008587516326	2.274108241849451	0.7111305907295469	2.9160017525266708e-5	5.904484883862557e-5
GLUL	10503147.908799307	2.497438574315381	0.13820527237354724	4.311697373730495e-74	1.9342634440999727e-72
GMCL1L	1268.6028552648313	2.945590707221236	0.36595029356517167	2.2510300120303445e-17	1.0126493664566332e-16
GNAZ	29674.91007032967	2.656878071559047	0.15947594672068743	1.480525751209171e-63	4.786255526652571e-62
GNG4	12495.77147533203	4.638003364549006	0.3496469318704999	6.592794951558942e-42	9.70426732432665e-41
GNGT1	592.611695926956	5.020878525478733	0.6490747213367034	2.26729778476718e-16	9.664067720678394e-16
GOT1L1	6.443259641592704	4.850129971329584	1.363250780510647	2.6585966991153716e-6	5.879764237531938e-6
GP2	4257.354461597166	3.1868200051502122	0.4509752101483883	2.5487758423888116e-14	9.653092796828388e-14
GPC3	1633860.0621336722	4.898599932408848	0.1787874639736636	9.924067240960925e-167	4.225218439477043e-164
GPM6A	41063.71324473031	-2.9680800560285774	0.1819069489260182	1.9842574912093133e-61	6.00197993151986e-60
GPR1	692.2158129269517	2.2185031594249205	0.38341366231941043	4.318211811909473e-10	1.2553523516585579e-9
GPR115	434.2747671273836	3.590808170026296	0.6504655899460305	3.3173570774881995e-10	9.719055109519764e-10
GPR119	145.76762397380523	2.445435643542958	0.9297586978407922	1.1918782491235932e-4	2.2823092915371588e-4
GPR123	1507.3247423988032	-2.5481799983553146	0.37330847512315735	4.744824405168072e-13	1.6581533638317724e-12
GPR128	48669.353339348876	-2.345110040017244	0.1266558266354608	1.5069364289386077e-77	7.473411103076853e-76
GPR158	16796.418922134726	4.152034381972542	0.21289481447711656	7.952418382398814e-87	5.231671160315721e-85
GPR182	11984.393097261502	-2.8499809199399935	0.16100382021797188	1.4867614124901048e-71	6.212735420896151e-70
GPRC6A	95.11894672019878	6.974882110037646	0.9584719932828585	8.551392372563732e-15	3.325214008045849e-14
GRIA2	928.0323521919191	3.482489672905616	0.4917565239565445	1.410424316111031e-14	5.418151973620261e-14
GRID2	110.22791560624937	3.859204646232683	1.1085950347602902	3.7239903024305185e-6	8.138677111316673e-6
GRIN2A	2556.7007201877736	2.7572524083494696	0.27367015057921606	3.083262081250596e-25	2.1006584801757155e-24
GRM4	463.55286155266504	2.834803144983515	0.5759750304437725	2.1879746999969878e-8	5.67490219602667e-8
GRM5	805.4426276553296	2.593130294210654	0.43521527952532435	1.1505569532181678e-10	3.485810640355526e-10
GRP	199.61984337513593	3.9593971786597653	0.9023049814722409	9.829817506066798e-8	2.432658828958075e-7
GRPR	5038.595182250011	4.674600539521826	0.26693294487913993	2.4116802775730322e-70	9.805327110528915e-69
GSDMC	2509.1473796985156	3.692426999265264	0.3046668493668261	5.410199180296048e-36	6.101006721808112e-35
GSG2	3838.946402702218	2.0444989015931534	0.1464973419204399	3.000127729688539e-45	4.981448287006761e-44
GSTM5	7456.951546722473	-2.024990622642266	0.16429441839662612	6.574947064416452e-36	7.392310937147845e-35
GTSE1	16994.335853004613	2.7251822383128714	0.11533477146339965	9.909535833551638e-125	1.5858771353481753e-122
GTSF1	21203.75491321888	3.673677558879762	0.23080698248575338	2.994429112139137e-59	8.425098867259304e-58
GUCY2C	9775.075842092994	2.6776459574439886	0.19468034181458926	2.61260599959496e-44	4.210961027204305e-43
GUCY2F	132.00171064482606	3.8842461339775762	0.6296462118433087	5.5828135226539725e-12	1.8289225775070687e-11
GUSBP10	23.811811140838937	27.279898418115646	1.4279826042375445	1.0202027367548605e-81	5.979447988278812e-80
H2BFWT	8.702893910338519	26.00077412212254	1.5584459988608728	8.056039641783141e-63	2.5353491564412355e-61
HAMP	972714.2561696513	-3.15365633752059	0.22917432346550945	7.03515636789293e-45	1.1545331159382106e-43
HAND1	6.269401462190846	25.51795020998149	1.8509879359467458	1.4836495765191222e-43	2.3184593278499996e-42
HAO2	572988.3245672126	-2.17642383588404	0.16730359290249044	1.1209194008887293e-39	1.497545664952882e-38
HAPLN1	524.4289105381595	3.161778963686724	0.4900862628910365	1.8710757257612175e-12	6.311034940478606e-12
HAVCR1	4389.72251816831	3.183788398776249	0.26488173176689384	4.227371495680578e-35	4.57289730585006e-34
HBB	257520.51830738943	-2.0519569280192202	0.1617667397642014	7.294071975093117e-38	8.954882160934504e-37
HCN2	4670.338364162741	2.004597671560598	0.13487005075851763	5.881910376458486e-51	1.2143212044353682e-49
HDGFL1	162.11961597693121	6.706560478036677	0.9083124658095253	4.755482337859519e-15	1.878235171869021e-14
HELT	5.558682973047559	3.317917158519254	1.9572636303532536	4.998067526868443e-4	9.013858195635104e-4
HES2	1382.6747619681983	2.586694035849018	0.3100899318939474	4.209151164639653e-18	1.967263795155215e-17
HES5	1781.6989545307915	2.214427668579845	0.21362934088877833	3.3662487014170456e-26	2.396195645030777e-25
HGF	68511.5671161919	-2.127045607477473	0.15679212769680811	6.6550639847517335e-43	1.0167333704531e-41
HHIP	18287.013040788166	-2.782509831396149	0.2050912595331658	2.6612273047048806e-43	4.1271886000457476e-42
HHIPL2	14038.147518975342	4.73623528978094	0.19639593730041427	4.3209404217398744e-130	7.926993546061811e-128
HHLA1	5.087070292403369	3.3158774921030956	1.946522687795467	4.923833128124884e-4	8.891348794505282e-4
HIGD1B	3789.4658847164123	2.0371883519126137	0.10918712516661704	1.1839033692692811e-78	6.227221335095881e-77
HIST1H1B	266.8047100694287	2.8541902282120564	0.45149094212799096	7.859653675894011e-12	2.551842952468322e-11
HIST1H2AG	2707.151848705522	2.208311225058289	0.20233602075358914	9.560446180953799e-29	7.707447948310913e-28
HIST1H2AH	246.2319620365074	2.5854020708764027	0.37716451923444966	3.6797776677378674e-13	1.2978146775946386e-12
HIST1H2AI	530.4077893579932	3.479474768037553	0.3571014408898745	1.721973488555565e-24	1.1302016221424179e-23
HIST1H2AJ	66.6731063974564	2.4027825537538963	0.6788618126293523	9.120661637511864e-6	1.926497518023544e-5
HIST1H2AK	1457.7572771761472	2.1661583345292024	0.17964005986287895	1.7713287888933698e-34	1.85475796386909e-33
HIST1H2AL	276.417269356741	2.693588878417653	0.3562941313849905	1.8249708438890543e-15	7.369446509011544e-15
HIST1H2AM	1359.9599350306182	2.623379909855555	0.19664419063914254	8.130179221722131e-42	1.1920564921257952e-40
HIST1H2BF	938.5663028602646	2.348023919797888	0.2949476997075829	1.307230108953884e-16	5.647644535428756e-16
HIST1H2BL	232.45988233378935	3.379290423558312	0.38721293783657323	2.7889044420234154e-20	1.464207276274043e-19
HIST1H2BN	1750.8616906344964	2.16118781149833	0.15228457466782114	1.083350550353615e-46	1.9128173058473647e-45
HIST1H2BO	698.64084249518	2.3502431703095517	0.25677838453228763	4.569541672205858e-21	2.5075804434174415e-20
HIST1H3B	866.6430811648554	3.965068789055426	0.36726669806289836	2.3919073944848506e-29	1.9814019954680856e-28
HIST1H3G	145.71601655883345	2.8170292253281315	0.6655132640791797	4.866396432439318e-7	1.1411226800165564e-6
HIST1H3H	3220.2469896959815	2.879542085125113	0.1587059910328143	4.818884136569891e-75	2.214625672947038e-73
HIST1H3J	174.3166696034415	2.7697660115023575	0.42472980900358814	2.528711235127628e-12	8.463418721544783e-12
HIST1H4E	2357.5374900951374	2.1097083656317066	0.19413151343607157	1.612981699331501e-28	1.2883869750589492e-27
HIST1H4H	3111.6318450247886	2.6663191114299116	0.17581535745762678	3.36676510186383e-53	7.619965348400935e-52
HIST1H4I	1258.8916738076573	2.1101540583906395	0.18434382915287445	2.430744021214685e-31	2.2090108271731523e-30
HIST1H4K	296.72565370247867	2.6160001110072684	0.28354781511854177	1.5936045987901992e-21	8.965267457417313e-21
HJURP	36432.432503033466	3.267626048877724	0.11946761792435444	1.189216619232995e-166	4.969383891294914e-164
HMGA2	5661.764399317563	5.135533737107108	0.3957393123508407	6.584316386264013e-40	8.918073184636703e-39
HMGCLL1	2838.746919084086	-2.598585540226323	0.246259578552182	3.019887647644109e-27	2.2760108473309726e-26
HMMR	34174.202972649815	2.705324075985147	0.0998904638751787	8.310582051251864e-163	3.074234163713087e-160
HMX2	64.2009630713881	4.582354396504012	1.008521179249073	5.28286070528242e-8	1.3313351777384163e-7
HNRNPCL1	88.5413091432699	3.1738985216631788	0.9908071761386555	1.3194220628903928e-5	2.748085550038925e-5
HOTAIR	21.714588911380833	27.31899093393195	1.3273404567810951	1.735525689757114e-94	1.4504495255321954e-92
HOTTIP	5687.6559864591345	7.497191599687903	0.4195774240771838	3.9285565500797284e-73	1.7113490068059668e-71
HOXA10	11608.58392353157	4.573547280448543	0.2978105026405751	5.210411220307863e-55	1.2494466438495953e-53
HOXA10-HOXA9	1378.3317952250325	2.312534540477573	0.2570188962207293	1.9467137528426815e-20	1.0321333607353174e-19
HOXA11	1236.8317172125553	7.222182795502497	0.5891774118734834	3.857978611220424e-36	4.39008004852188e-35
HOXA11-AS1	666.1446494381346	6.7621590231892705	0.46894313610127963	1.6208488853452723e-48	3.078657836516504e-47
HOXA13	13154.24677666403	5.927183132700863	0.36726645371932964	9.30478261689263e-60	2.6611206558958456e-58
HOXA3	15445.8261079618	2.509050612625125	0.1430260441184226	5.24994373491107e-70	2.1230283221911883e-68
HOXA6	272.4598240950749	2.648422400574389	0.5543817845296983	5.599249967348904e-8	1.4087086131478202e-7
HOXB13	770.3153429169448	7.233616852634961	0.7742615379090646	2.1806632333562293e-22	1.2864487806714594e-21
HOXB13-AS1	64.10602642516608	9.467302352602303	0.9725150548856214	2.851215668751426e-25	1.9443240122507082e-24
HOXB8	263.12545435166334	2.758703930048111	0.5455398946336351	1.2553803710701479e-8	3.3054443492646305e-8
HOXB9	418.9449654963609	2.0895993636049854	0.47050656566232096	3.563993519551801e-7	8.449413087695566e-7
HOXC10	565.2901079786392	5.23079740315407	0.9537035311021815	6.904894386568031e-10	1.97727083544299e-9
HOXC11	31.121955682220708	25.192243901924332	1.1629374597161592	2.275349613976308e-104	2.5045494653353852e-102
HOXC13	377.24710579970065	6.033559547284633	0.9185314355931286	1.5947312219709404e-12	5.4023585082981935e-12
HOXC5	455.6888861640991	4.8440225158003045	0.5869402827115674	2.900150465383619e-18	1.3685047104011159e-17
HOXC6	1539.3713365820483	5.565511648467922	0.5232994069052643	1.038597419654528e-27	8.006816117015518e-27
HOXC8	706.6935387094143	5.9583175152267	0.6862103826474303	1.8072100741430887e-19	9.108710145865266e-19
HOXC9	1352.108145741508	5.5592082943330094	0.5608217426799018	1.749093622064119e-24	1.1476678564081663e-23
HOXD1	2009.97263282515	3.6690206630500306	0.3135964182069377	8.526066399503174e-34	8.674061690928275e-33
HOXD10	1227.713503415313	3.62620373454105	0.4302968701444304	2.7753240232151495e-19	1.384287943940094e-18
HOXD11	98.459170917701	6.16590263479514	0.9982107995373848	1.8260837648512924e-11	5.8019684812544933e-11
HOXD13	160.59807633278632	29.928829675226506	1.032954650284669	5.1507621197904196e-185	3.1412688441370495e-182
HOXD3	1947.6118803475356	2.637771267794249	0.2672131382334801	3.073497133949183e-24	1.9929155984931986e-23
HOXD4	3399.393033122041	2.9197853615066984	0.2417179334262079	4.04144144649969e-35	4.377911279239165e-34
HOXD9	4758.698093074065	3.243263408291726	0.26109949760203877	2.6017714184250304e-37	3.112201164613864e-36
HPDL	1508.6685268618055	2.0327406771120584	0.19432424246407742	1.2349919522764396e-26	9.009891174625884e-26
HRCT1	22849.844580731202	2.6512685719123272	0.14952701197962032	1.4221906651430444e-71	5.953939213163784e-70
HS6ST2	6133.153623084741	3.4040295772318645	0.3200251136696082	1.9384089182486134e-28	1.5423200719421707e-27
HSD17B13	1750628.733546247	-2.4702680192581927	0.18218114703934685	5.5597872870872886e-43	8.51130258705052e-42
HSF2BP	2746.45067858985	2.120191937569202	0.11103636521939288	3.093319425144701e-82	1.8368619165365835e-80
